Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
109531519,0000032C,false,Rx,0,8,00,0F,00,00,98,24,00,00,
109531524,0000032F,false,Rx,0,8,00,FF,00,00,00,00,0A,01,
109531530,00000086,false,Rx,0,8,39,01,01,20,00,00,00,00,
109531535,0000012B,false,Rx,0,8,B7,46,40,28,00,00,00,00,
109531540,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
109531546,00000101,false,Rx,0,8,23,00,80,01,A2,05,00,00,
109531551,00000106,false,Rx,0,8,28,00,63,00,02,00,00,00,
109531556,0000011E,false,Rx,0,8,D4,00,00,00,00,00,00,00,
109531562,000000AF,false,Rx,0,4,83,74,00,00,00,00,00,00,
109531815,1B000053,true,Rx,0,8,53,00,04,01,01,00,00,00,
109532296,000000AD,false,Rx,0,8,42,EB,BF,FF,00,14,00,00,
109532539,00000366,false,Rx,0,8,00,00,00,20,80,03,00,00,
109532774,000000AE,false,Rx,0,8,69,0B,00,00,FF,3C,01,02,
109533009,000000A7,false,Rx,0,8,CD,03,60,80,FD,05,B8,3D,
109533249,000000A8,false,Rx,0,8,22,B3,1D,A1,82,64,00,0E,
109533386,00000128,false,Rx,0,3,84,FF,13,00,00,00,00,00,
109533562,000003C0,false,Rx,0,4,35,0F,03,00,00,00,00,00,
109533796,0000012D,false,Rx,0,8,0E,8E,7F,00,00,00,FE,3F,
109534030,000003D6,false,Rx,0,8,0B,00,00,00,00,00,30,00,
109534276,000003B5,false,Rx,0,8,87,FE,12,3A,0C,9B,20,00,
109534579,00000365,false,Rx,0,8,AD,06,13,00,8D,0F,88,7A,
109536470,1B000015,true,Rx,0,8,15,00,04,02,01,00,00,00,
109536863,000005F0,false,Rx,0,8,FD,00,64,00,00,64,00,00,
109537118,000005EA,false,Rx,0,8,00,00,00,36,F8,FE,FB,FF,
109538936,0000065A,false,Rx,0,8,00,00,02,10,00,00,3C,00,
109539164,00000086,false,Rx,0,8,95,02,01,20,00,00,00,00,
109539678,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
109539972,1A55552B,true,Rx,0,8,00,00,00,00,00,FE,F8,03,
109540230,000000FD,false,Rx,0,8,0B,D0,1F,80,00,00,00,00,
109540499,00000116,false,Rx,0,8,69,00,01,04,00,00,00,FF,
109541480,000000AF,false,Rx,0,4,83,75,00,01,00,00,00,00,
109542233,000000AD,false,Rx,0,8,2F,EC,BF,FF,00,14,00,00,
109542476,000000AE,false,Rx,0,8,D1,0C,00,00,FF,3C,01,02,
109543086,000000A7,false,Rx,0,8,F7,04,60,80,FD,05,B8,3D,
109543316,000000A8,false,Rx,0,8,8E,B4,1D,A1,82,64,00,0E,
109543559,00000107,false,Rx,0,8,00,00,F8,2C,01,00,03,9A,
109543793,00000120,false,Rx,0,8,2B,02,00,02,01,08,FF,01,
109544029,00000121,false,Rx,0,8,C4,02,00,80,37,5A,7E,FE,
109544276,00000147,false,Rx,0,8,00,00,00,00,F0,9B,A0,1D,
109544579,000005AC,false,Rx,0,8,00,00,FF,FE,FE,F7,07,00,
109545935,0000030B,false,Rx,0,8,10,24,00,00,08,00,00,10,
109546190,00000643,false,Rx,0,8,85,02,13,00,00,00,00,00,
109553939,00000086,false,Rx,0,8,F1,03,01,20,00,00,00,00,
109553944,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
109553949,00000101,false,Rx,0,8,C9,01,81,01,A2,02,00,00,
109553955,00000106,false,Rx,0,8,4C,01,63,00,02,00,00,00,
109553960,0000011E,false,Rx,0,8,B0,01,00,00,00,00,00,00,
109553965,00000040,false,Rx,0,8,A8,04,00,44,C1,00,00,00,
109553971,000000AF,false,Rx,0,4,83,76,00,01,00,00,00,00,
109553976,000003D8,false,Rx,0,8,00,00,08,00,00,00,00,00,
109553981,1B000010,true,Rx,0,8,10,00,04,05,11,00,00,00,
109553986,000000AD,false,Rx,0,8,5E,ED,BF,FF,00,14,00,00,
109553992,1B000076,true,Rx,0,8,76,00,04,01,01,00,0A,00,
109553997,000000AE,false,Rx,0,8,B2,0D,00,00,FF,3C,01,02,
109554002,000000A7,false,Rx,0,8,8C,05,60,80,FD,05,B8,3D,
109554008,000000A8,false,Rx,0,8,A9,B5,1D,E1,82,64,08,0E,
109554013,00000128,false,Rx,0,3,80,00,00,00,00,00,00,00,
109554018,00000520,false,Rx,0,8,7E,0B,00,08,00,0A,00,0A,
109554023,0000012D,false,Rx,0,8,F9,8F,7F,00,00,00,FE,3F,
109554613,16A95414,true,Rx,0,8,00,30,7E,C3,0F,00,00,00,
109556587,00000585,false,Rx,0,8,0F,3C,00,7F,11,00,00,00,
109559054,00000086,false,Rx,0,8,E2,04,01,20,00,00,00,00,
109559296,0000012B,false,Rx,0,8,92,47,40,28,00,00,00,00,
109559676,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
109559931,000000FD,false,Rx,0,8,01,D1,1F,80,00,00,00,00,
109560217,00000116,false,Rx,0,8,0D,01,01,04,00,00,00,FF,
109560440,00000392,false,Rx,0,8,8A,26,00,00,00,00,00,04,
109561480,000000AF,false,Rx,0,4,83,77,00,00,00,00,00,00,
109562253,000000AD,false,Rx,0,8,84,EE,BF,FF,00,14,00,00,
109562496,000000AE,false,Rx,0,8,8A,0E,00,00,FF,3C,01,02,
109562749,00000394,false,Rx,0,8,93,11,00,1A,00,00,00,00,
109563142,000000A7,false,Rx,0,8,1F,06,60,80,FD,05,B8,3D,
109563394,000000A8,false,Rx,0,8,A1,B6,1D,E1,82,64,0C,0E,
109563629,00000107,false,Rx,0,8,00,00,F8,2C,01,00,03,9A,
109563864,00000120,false,Rx,0,8,F9,03,00,02,01,08,FF,01,
109564099,00000121,false,Rx,0,8,36,03,00,80,37,5A,7E,FE,
109564322,00000147,false,Rx,0,8,00,00,00,00,F0,9B,A0,1D,
109564569,000003DB,false,Rx,0,8,50,00,01,04,07,24,01,A4,
109566145,00000385,false,Rx,0,8,20,00,22,00,00,00,02,00,
109566400,000003E8,false,Rx,0,8,00,02,00,00,00,20,00,00,
109566656,000003FE,false,Rx,0,8,00,00,00,00,00,00,00,00,
109573967,00000086,false,Rx,0,8,86,05,01,20,00,00,00,00,
109573973,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
109573978,00000101,false,Rx,0,8,20,02,81,01,A2,00,00,00,
109573983,00000106,false,Rx,0,8,E0,02,63,00,02,00,00,00,
109573989,0000011E,false,Rx,0,8,1C,02,00,00,00,00,00,00,
109573994,000000AF,false,Rx,0,4,83,78,00,00,00,00,00,00,
109573999,000000AD,false,Rx,0,8,D5,EF,BF,FF,00,14,00,00,
109574004,00000463,false,Rx,0,8,00,E0,3F,00,00,00,00,00,
109574010,000000AE,false,Rx,0,8,68,0F,00,00,FF,3C,01,02,
109574015,000000A7,false,Rx,0,8,68,07,60,80,FD,05,C8,3D,
109574020,000000A8,false,Rx,0,8,30,C7,3D,E1,82,64,0C,0E,
109574026,00000128,false,Rx,0,3,80,00,00,00,00,00,00,00,
109574031,0000012D,false,Rx,0,8,5D,80,7F,00,00,00,FE,3F,
109574554,000003DD,false,Rx,0,8,48,04,10,08,FE,4F,0A,00,
109576588,17331110,true,Rx,0,5,34,50,1A,05,1A,00,00,00,
109577493,0000031E,false,Rx,0,8,1B,F5,3F,00,00,00,00,40,
109577726,0000032C,false,Rx,0,8,00,0F,00,00,98,24,00,00,
109577982,0000032F,false,Rx,0,8,00,FF,00,00,00,00,0A,01,
109579065,00000086,false,Rx,0,8,2A,06,01,20,00,00,00,00,
109579678,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
109579973,000000FD,false,Rx,0,8,CE,D2,1F,80,00,00,00,00,
109580212,00000116,false,Rx,0,8,A1,02,01,04,00,00,00,FF,
109581482,000000AF,false,Rx,0,4,83,79,00,00,00,00,00,00,
109582260,000000AD,false,Rx,0,8,48,E0,BF,FF,00,14,00,00,
109582503,000000AE,false,Rx,0,8,DF,00,00,00,FF,3C,01,02,
109582757,000000B1,false,Rx,0,8,D6,21,00,00,00,00,00,00,
109582991,000000A7,false,Rx,0,8,25,08,60,80,FD,05,C8,3D,
109583230,000000A8,false,Rx,0,8,2A,C8,3D,E1,82,64,08,0E,
109583479,00000107,false,Rx,0,8,00,00,F8,2C,01,00,10,9A,
109583713,00000120,false,Rx,0,8,AF,04,00,02,01,08,FF,01,
109583948,00000121,false,Rx,0,8,CC,04,00,40,37,5A,7E,FE,
109584178,00000147,false,Rx,0,8,00,00,00,00,F0,9B,A0,1D,
109584552,00000365,false,Rx,0,8,AD,06,13,00,8D,0F,88,7A,
109592744,00000086,false,Rx,0,8,4E,07,01,20,00,00,00,00,
109592749,0000012B,false,Rx,0,8,47,48,40,28,00,00,00,00,
109592754,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
109592760,00000101,false,Rx,0,8,00,03,81,01,A2,01,40,00,
109592765,00000106,false,Rx,0,8,84,03,63,00,02,00,00,00,
109592770,0000011E,false,Rx,0,8,78,03,00,00,00,00,00,00,
109592776,000000AF,false,Rx,0,4,83,7A,00,00,00,00,00,00,
109592781,000000AD,false,Rx,0,8,86,E1,BF,FF,00,14,00,00,
109592786,000000AE,false,Rx,0,8,30,01,00,00,FF,3C,01,02,
109592791,00000128,false,Rx,0,3,84,04,38,00,00,00,00,00,
109592906,0000012D,false,Rx,0,8,0A,81,7F,00,00,00,FE,3F,
109593141,000000A7,false,Rx,0,8,F5,09,60,80,FD,05,C8,3D,
109593394,000000A8,false,Rx,0,8,8B,C9,1D,E1,82,64,04,0E,
109593629,000003C8,false,Rx,0,8,00,00,54,24,00,60,11,94,
109593923,17F00077,true,Rx,0,8,20,77,00,00,00,00,00,00,
109594228,1B000077,true,Rx,0,8,77,00,04,02,01,00,00,00,
109594589,000003DE,false,Rx,0,8,FE,00,00,00,00,00,00,00,
109595828,0000030B,false,Rx,0,8,10,25,00,00,08,00,00,10,
109596206,0000065E,false,Rx,0,8,00,00,0A,A1,23,00,00,00,
109599052,00000086,false,Rx,0,8,0C,08,01,20,00,00,00,00,
109599652,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
109599912,000000FD,false,Rx,0,8,BB,D3,1F,80,00,00,00,00,
109600167,00000116,false,Rx,0,8,C5,03,01,04,00,00,00,FF,
109600462,00000040,false,Rx,0,8,CC,05,00,44,C1,00,00,00,
109601483,000000AF,false,Rx,0,4,83,7B,3C,01,00,00,00,00,
109602260,000000AD,false,Rx,0,8,62,E2,BF,FF,00,14,00,00,
109602502,000000AE,false,Rx,0,8,31,02,00,00,FF,3C,01,02,
109603033,000000A7,false,Rx,0,8,EA,0A,20,80,FD,05,C8,3D,
109603248,000000A8,false,Rx,0,8,EC,CA,1D,E1,82,64,00,0E,
109603495,00000107,false,Rx,0,8,00,00,F8,2C,01,00,10,9A,
109603729,00000120,false,Rx,0,8,AD,05,00,02,01,08,FF,01,
109603963,00000121,false,Rx,0,8,BC,05,00,80,37,5A,7E,FE,
109604228,00000147,false,Rx,0,8,00,00,00,00,F0,9B,A0,1D,
109604450,00000391,false,Rx,0,8,11,90,22,46,00,27,00,22,
109604684,000003BE,false,Rx,0,8,75,0E,E6,00,C8,80,00,80,
109604939,000003C7,false,Rx,0,8,01,10,24,00,00,40,80,00,
109612770,000003E5,false,Rx,0,8,93,28,00,00,00,00,00,00,
109612775,00000086,false,Rx,0,8,68,09,01,20,00,00,00,00,
109612780,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
109612786,00000101,false,Rx,0,8,A7,04,81,01,A2,03,00,00,
109612791,00000106,false,Rx,0,8,97,04,63,00,02,00,00,00,
109612796,0000011E,false,Rx,0,8,6B,04,00,00,00,00,00,00,
109612802,000006B4,false,Rx,0,8,01,48,31,37,41,55,30,48,
109612807,000000AF,false,Rx,0,4,83,7C,3C,01,00,00,00,00,
109612812,000000AD,false,Rx,0,8,E3,E3,BF,FF,00,14,00,00,
109612817,000000AE,false,Rx,0,8,14,03,00,00,FF,3C,01,02,
109612823,00000128,false,Rx,0,3,80,00,00,00,00,00,00,00,
109612939,0000012D,false,Rx,0,8,18,82,7F,00,00,00,FE,3F,
109613174,000000A7,false,Rx,0,8,9D,0B,60,80,FD,05,C8,3D,
109613410,000000A8,false,Rx,0,8,4E,CB,1D,E1,82,64,FC,0D,
109619053,00000086,false,Rx,0,8,C4,0A,01,20,00,00,00,00,
109619295,0000012B,false,Rx,0,8,4F,49,40,28,00,00,00,00,
109619676,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
109619931,000000FD,false,Rx,0,8,2D,D4,1F,80,00,00,00,00,
109620186,00000116,false,Rx,0,8,D6,04,01,04,00,00,00,FF,
109621480,000000AF,false,Rx,0,4,83,7D,00,00,00,00,00,00,
109622258,000000AD,false,Rx,0,8,41,E4,BF,FF,00,14,00,00,
109622500,00000464,false,Rx,0,8,08,4C,00,00,00,00,00,00,
109622735,000000AE,false,Rx,0,8,1A,04,00,00,FF,3C,01,02,
109623043,000000A7,false,Rx,0,8,22,0C,60,80,FD,05,C8,3D,
109623296,000000A8,false,Rx,0,8,20,CC,1D,E1,82,64,F4,0D,
109623543,00000107,false,Rx,0,8,00,00,F8,2C,01,00,1D,9A,
109623759,00000120,false,Rx,0,8,42,06,00,02,01,08,FF,01,
109623994,00000121,false,Rx,0,8,BB,06,00,80,37,5A,7E,FE,
109624257,00000147,false,Rx,0,8,00,00,00,00,F0,9B,A0,1D,
109626534,17331110,true,Rx,0,5,44,51,0F,24,03,00,00,00,
109631578,0000031E,false,Rx,0,8,9C,F6,3F,00,00,00,00,40,
109631583,0000032C,false,Rx,0,8,00,0F,00,00,98,24,00,00,
109631588,0000032F,false,Rx,0,8,00,FF,00,00,00,00,0A,01,
109631594,00000086,false,Rx,0,8,A0,0B,01,20,00,00,00,00,
109631599,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
109631604,00000101,false,Rx,0,8,08,05,81,01,A2,08,00,00,
109631610,00000106,false,Rx,0,8,F3,05,63,00,02,00,00,00,
109631615,0000011E,false,Rx,0,8,0F,05,00,00,00,00,00,00,
109631620,000000AF,false,Rx,0,4,83,7E,00,00,00,00,00,00,
109631834,000003C0,false,Rx,0,4,74,00,03,00,00,00,00,00,
109632274,000000AD,false,Rx,0,8,74,E5,BF,FF,00,14,00,00,
109632516,000003D6,false,Rx,0,8,0C,00,00,00,00,00,30,00,
109632751,000000AE,false,Rx,0,8,E1,05,00,00,FF,3C,01,02,
109632986,000000A7,false,Rx,0,8,D2,0D,60,80,FD,05,C8,3D,
109633229,000000A8,false,Rx,0,8,7B,CD,1D,E1,82,64,F8,0D,
109633363,00000128,false,Rx,0,3,84,04,C7,00,00,00,00,00,
109633597,000003B5,false,Rx,0,8,87,FE,12,3C,0C,9B,20,00,
109633832,0000012D,false,Rx,0,8,89,83,7F,00,00,00,FE,3F,
109634562,00000365,false,Rx,0,8,AD,06,13,00,8D,0F,88,7A,
109639034,00000086,false,Rx,0,8,B3,0C,01,20,00,00,00,00,
109639654,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
109639934,000000FD,false,Rx,0,8,B7,D5,1F,80,00,00,00,00,
109640192,00000116,false,Rx,0,8,B2,05,01,04,00,00,00,FF,
109641491,000000AF,false,Rx,0,4,83,7F,C3,01,00,00,00,00,
109642253,000000AD,false,Rx,0,8,6A,E6,BF,FF,00,14,00,00,
109642471,000000AE,false,Rx,0,8,BA,06,00,00,FF,3C,01,02,
109643343,000000A7,false,Rx,0,8,59,0E,60,80,FD,05,C8,3D,
109643556,000000A8,false,Rx,0,8,F1,CE,1D,E1,82,64,FC,0D,
109643812,00000107,false,Rx,0,8,00,00,F8,2C,01,00,29,9A,
109644047,00000120,false,Rx,0,8,40,07,00,02,01,08,FF,01,
109644277,00000121,false,Rx,0,8,E8,07,00,80,37,5A,7E,FE,
109644520,00000147,false,Rx,0,8,00,00,00,00,F0,9B,A0,1D,
109644753,000005AC,false,Rx,0,8,00,00,FF,FE,FE,F7,07,00,
109645955,0000030B,false,Rx,0,8,10,26,00,00,08,00,00,10,
109646639,000006B7,false,Rx,0,8,D1,9D,53,04,00,11,00,9E,
109652802,000006B8,false,Rx,0,8,B8,07,84,F8,1B,6C,00,00,
109652807,00000086,false,Rx,0,8,D7,0D,01,20,00,00,00,00,
109652813,0000012B,false,Rx,0,8,5F,4A,40,28,00,00,00,00,
109652818,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
109652823,00000101,false,Rx,0,8,A4,06,81,01,A2,08,00,00,
109652829,00000106,false,Rx,0,8,5F,06,63,00,02,00,00,00,
109652834,00000040,false,Rx,0,8,60,06,00,44,C1,00,00,00,
109652839,0000011E,false,Rx,0,8,A3,06,00,00,00,00,00,00,
109652845,000003D8,false,Rx,0,8,00,00,08,00,00,00,00,00,
109652850,000000AF,false,Rx,0,4,83,70,C3,01,00,00,00,00,
109652855,000000AD,false,Rx,0,8,35,E7,BF,FF,00,14,00,00,
109652860,000000AE,false,Rx,0,8,28,07,00,00,FF,3C,01,02,
109652866,00000128,false,Rx,0,3,80,00,00,00,00,00,00,00,
109652962,0000012D,false,Rx,0,8,06,84,7F,00,00,00,FE,3F,
109653201,000000A7,false,Rx,0,8,87,0F,60,80,FD,05,C8,3D,
109653424,000000A8,false,Rx,0,8,29,CF,1D,E1,82,64,04,0E,
109654609,16A95414,true,Rx,0,8,00,30,7E,C3,0F,00,00,00,
109659066,00000086,false,Rx,0,8,7B,0E,01,20,00,00,00,00,
109659695,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
109659943,000000FD,false,Rx,0,8,A5,D6,1F,80,00,00,00,00,
109660235,00000116,false,Rx,0,8,1E,06,01,04,00,00,00,FF,
109660477,00000392,false,Rx,0,8,EE,27,00,00,00,00,00,04,
109661480,000000AF,false,Rx,0,4,83,71,00,00,00,00,00,00,
109662255,000000AD,false,Rx,0,8,A2,E8,BF,FF,00,14,00,00,
109662498,000000AE,false,Rx,0,8,5F,08,00,00,FF,3C,01,02,
109663343,000000A7,false,Rx,0,8,4E,00,60,80,FD,05,C8,3D,
109663579,000000A8,false,Rx,0,8,09,C0,1D,E1,82,64,08,0E,
109663812,00000107,false,Rx,0,8,00,00,F8,2C,01,00,29,9A,
109664041,00000120,false,Rx,0,8,19,08,00,02,01,08,FF,01,
109664297,00000121,false,Rx,0,8,2B,08,00,80,37,5A,7E,FE,
109664539,00000147,false,Rx,0,8,00,00,00,00,F0,9B,A0,1D,
109664773,000003DB,false,Rx,0,8,50,00,01,04,07,24,01,A4,
109672782,00000086,false,Rx,0,8,1F,0F,01,20,00,00,00,00,
109672787,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
109672793,00000101,false,Rx,0,8,C0,07,81,01,A2,08,00,00,
109672798,00000106,false,Rx,0,8,3B,07,63,00,02,00,00,00,
109672803,0000011E,false,Rx,0,8,C7,07,00,00,00,00,00,00,
109672809,000001AB,false,Rx,0,8,AF,0E,04,02,18,00,04,00,
109672814,000000AF,false,Rx,0,4,83,72,00,00,00,00,00,00,
109672819,000000AD,false,Rx,0,8,A6,E9,BF,FF,00,14,00,00,
109672824,00000462,false,Rx,0,8,00,00,38,00,00,01,00,00,
109672830,000000AE,false,Rx,0,8,B7,09,00,00,FF,3C,01,02,
109673005,000000A7,false,Rx,0,8,21,01,20,80,FD,05,B8,3D,
109673253,000000A8,false,Rx,0,8,24,B1,1D,E1,82,64,04,0E,
109673390,00000128,false,Rx,0,3,84,FF,00,00,00,00,00,00,
109673624,00000465,false,Rx,0,8,00,00,00,00,00,00,00,80,
109673858,0000012D,false,Rx,0,8,79,85,7F,00,00,00,FE,3F,
109674568,000003DD,false,Rx,0,8,48,04,10,08,FE,4F,0A,00,
109677431,0000031E,false,Rx,0,8,9A,F7,3F,00,00,00,00,40,
109677685,0000032C,false,Rx,0,8,00,0F,00,00,98,24,00,00,
109677919,0000032F,false,Rx,0,8,00,FF,00,00,00,00,0A,01,
109679061,00000086,false,Rx,0,8,5D,00,01,20,00,00,00,00,
109679328,0000012B,false,Rx,0,8,FA,4B,40,28,00,00,00,00,
109679689,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
109679963,000000FD,false,Rx,0,8,9F,D7,1F,80,00,00,00,00,
109680200,00000116,false,Rx,0,8,7A,07,01,04,00,00,00,FF,
109680447,000001A2,false,Rx,0,8,54,0B,00,00,00,00,00,00,
109681473,000000AF,false,Rx,0,4,83,73,35,01,00,00,00,00,
109682266,000000AD,false,Rx,0,8,F7,EA,BF,FF,00,14,00,00,
109682508,000000AE,false,Rx,0,8,CB,0A,00,00,FF,3C,01,02,
109682762,000000B1,false,Rx,0,8,D9,22,00,00,00,00,00,00,
109682997,000000A7,false,Rx,0,8,4C,02,60,80,FD,05,B8,3D,
109683240,000000A8,false,Rx,0,8,9F,B2,1D,E1,82,64,FC,0D,
109683484,00000107,false,Rx,0,8,00,00,F8,2C,01,00,36,9A,
109683719,00000120,false,Rx,0,8,4F,09,00,02,01,08,FF,01,
109683928,00000121,false,Rx,0,8,93,09,00,40,37,5A,7E,FE,
109684190,00000147,false,Rx,0,8,00,00,00,00,F0,9B,A0,1D,
109684420,000003D4,false,Rx,0,8,A7,09,80,06,00,04,00,00,
109684655,00000365,false,Rx,0,8,AD,06,13,00,8D,0F,88,7A,
109693987,00000086,false,Rx,0,8,39,01,01,20,00,00,00,00,
109693992,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
109693997,00000101,false,Rx,0,8,33,08,80,01,A2,0A,00,00,
109694003,00000106,false,Rx,0,8,79,08,63,00,02,00,00,00,
109694008,0000011E,false,Rx,0,8,85,08,00,00,00,00,00,00,
109694013,000000AF,false,Rx,0,4,83,74,35,01,00,00,00,00,
109694018,000000AD,false,Rx,0,8,42,EB,BF,FF,00,14,00,00,
109694024,000000AE,false,Rx,0,8,69,0B,00,00,FF,3C,01,02,
109694029,00000128,false,Rx,0,3,80,00,00,00,00,00,00,00,
109694034,0000012D,false,Rx,0,8,C9,86,7F,00,00,00,FE,3F,
109694039,000000A7,false,Rx,0,8,CD,03,60,80,FD,05,B8,3D,
109694045,000000A8,false,Rx,0,8,3D,B3,1D,A1,82,64,F4,0D,
109694050,000003C8,false,Rx,0,8,00,00,54,24,00,60,11,94,
109694581,000003DE,false,Rx,0,8,FE,00,00,00,00,00,00,00,
109695819,0000030B,false,Rx,0,8,10,27,00,00,08,00,00,10,
109699062,00000086,false,Rx,0,8,95,02,01,20,00,00,00,00,
109699671,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
109699924,000000FD,false,Rx,0,8,58,D8,1F,80,00,00,00,00,
109700203,00000116,false,Rx,0,8,38,08,01,04,00,00,00,FF,
109700425,00000040,false,Rx,0,8,04,07,00,44,C1,00,00,00,
109701489,000000AF,false,Rx,0,4,83,75,00,00,00,00,00,00,
109702263,000000AD,false,Rx,0,8,2F,EC,BF,FF,00,14,00,00,
109702506,000000AE,false,Rx,0,8,D1,0C,00,00,FF,3C,01,02,
109703017,000000A7,false,Rx,0,8,F7,04,60,80,FD,05,B8,3D,
109703256,000000A8,false,Rx,0,8,91,B4,1D,A1,82,64,F4,0D,
109703479,00000107,false,Rx,0,8,00,00,F8,2C,01,00,36,9A,
109703709,00000120,false,Rx,0,8,94,0A,00,02,01,08,FF,01,
109703948,00000121,false,Rx,0,8,B1,0A,00,80,37,5A,7E,FE,
109704218,00000147,false,Rx,0,8,00,00,00,00,F0,9B,A0,1D,
109704441,00000391,false,Rx,0,8,11,90,21,45,00,27,00,22,
109704674,000003BE,false,Rx,0,8,78,0F,E6,00,C8,80,00,80,
109704904,000003C7,false,Rx,0,8,7A,10,24,00,00,40,80,00,
109712818,000003E5,false,Rx,0,8,7E,29,00,00,00,00,00,00,
109712823,00000086,false,Rx,0,8,F1,03,01,20,00,00,00,00,
109712829,0000012B,false,Rx,0,8,BF,4C,40,28,00,00,00,00,
109712834,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
109712839,00000101,false,Rx,0,8,E2,09,80,01,A2,0B,00,00,
109712845,00000106,false,Rx,0,8,1D,09,63,00,02,00,00,00,
109712850,0000011E,false,Rx,0,8,E1,09,00,00,00,00,00,00,
109712855,000000AF,false,Rx,0,4,83,76,00,00,00,00,00,00,
109712860,000000AD,false,Rx,0,8,5E,ED,BF,FF,00,14,00,00,
109712866,000000AE,false,Rx,0,8,B2,0D,00,00,FF,3C,01,02,
109712871,00000128,false,Rx,0,3,80,00,00,00,00,00,00,00,
109712948,0000012D,false,Rx,0,8,98,87,7F,00,00,00,FE,3F,
109713183,000000A7,false,Rx,0,8,8C,05,60,80,FD,05,B8,3D,
109713415,000000A8,false,Rx,0,8,8B,B5,1D,A1,82,64,FC,0D,
109719062,00000086,false,Rx,0,8,E2,04,01,20,00,00,00,00,
109719670,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
109719904,000000FD,false,Rx,0,8,6A,D9,1F,80,00,00,00,00,
109720158,00000116,false,Rx,0,8,5C,09,01,04,00,00,00,FF,
109721482,000000AF,false,Rx,0,4,83,77,00,00,00,00,00,00,
109722258,000000AD,false,Rx,0,8,84,EE,BF,FF,00,14,00,00,
109722501,00000463,false,Rx,0,8,00,E0,3F,00,00,00,00,00,
109722736,000000AE,false,Rx,0,8,8A,0E,00,00,FF,3C,01,02,
109722990,00000394,false,Rx,0,8,DD,12,00,1A,00,00,00,00,
109723227,000000A7,false,Rx,0,8,1F,06,60,80,FD,05,B8,3D,
109723446,000000A8,false,Rx,0,8,EC,B6,1D,A1,82,64,04,0E,
109723705,00000107,false,Rx,0,8,00,00,F8,2C,01,00,42,9A,
109723940,00000120,false,Rx,0,8,38,0B,00,02,01,08,FF,01,
109724175,00000121,false,Rx,0,8,1A,0B,00,80,37,5A,7E,FE,
109724410,00000147,false,Rx,0,8,00,00,00,00,F0,9B,A0,1D,
109731668,0000031E,false,Rx,0,8,D3,F8,3F,00,00,00,00,40,
109731673,0000032C,false,Rx,0,8,00,0F,00,00,98,24,00,00,
109731678,0000032F,false,Rx,0,8,00,FF,00,00,00,00,0A,01,
109731684,00000086,false,Rx,0,8,86,05,01,20,00,00,00,00,
109731689,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
109731694,00000101,false,Rx,0,8,FB,0A,80,01,A2,0A,00,00,
109731700,00000106,false,Rx,0,8,B1,0A,63,00,02,00,00,00,
109731705,0000011E,false,Rx,0,8,4D,0A,00,00,00,00,00,00,
109731710,000000AF,false,Rx,0,4,83,78,00,00,00,00,00,00,
109731715,1B000053,true,Rx,0,8,53,00,04,01,01,00,00,00,
109732068,000003C0,false,Rx,0,4,C1,01,03,00,00,00,00,00,
109732295,000000AD,false,Rx,0,8,D5,EF,BF,FF,00,14,00,00,
109732559,000000AE,false,Rx,0,8,68,0F,00,00,FF,3C,01,02,
109732794,000003D6,false,Rx,0,8,0D,00,00,00,00,00,30,00,
109733027,000000A7,false,Rx,0,8,96,07,60,80,FD,05,B8,3D,
109733276,000000A8,false,Rx,0,8,F9,B7,1D,A1,82,64,04,0E,
109733420,00000128,false,Rx,0,3,84,0F,36,00,00,00,00,00,
109733653,0000012D,false,Rx,0,8,57,88,7F,00,00,00,FE,3F,
109733888,000003B5,false,Rx,0,8,87,FE,12,3C,0C,9B,20,00,
109734561,00000365,false,Rx,0,8,AD,06,13,00,8D,0F,88,7A,
109735052,000005F0,false,Rx,0,8,FD,00,64,00,00,64,00,00,
109736431,1B000015,true,Rx,0,8,15,00,04,02,01,00,00,00,
109739073,00000086,false,Rx,0,8,2A,06,01,20,00,00,00,00,
109739316,0000012B,false,Rx,0,8,EB,4D,40,28,00,00,00,00,
